product_id,product_title,rating,summary,review,location,date,upvotes,downvotes
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Best at this price range.. only one problem i found while calling sound is not very clear but it works not a problem for medium voice...,Malda,1 month ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Nice,Nice products 👍superb quality and value for money Thanks flipkart,Gangapur,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,One wire broken but as per rating mentioned.i have joint this wire with fevi Kwik...After that headphone still working fine...But flipkart to still maintain their dealer quality...,Chandigarh,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Nice....tnq flipcart☺,Durgapur,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,This quality is very nice and music sounds it's very very osm,Patna,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Best at this price range.Battery backup is good.Sound quality is good.Bass is not up to the range.I got a damaged charging cable.,Perinthalmanna,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,Gowjiii........🤩🥰 Lv this product......♥️❤️,Kodagu District,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Nice product,A nice product with avarage built quality.,Shivamogga,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,True,Darbhanga District,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Very best purchase.Thanks flipkart.Nice battery backup 🙂Nice sond qualityBest m best,Jodhpur,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,It's a Awsome things,Hojai,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,Awsome headphone,Kolkata,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Awesome 👍👍 product,Washim District,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Delightful,Very good product I love this product sound 🔊,Purnia,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Just okay,"All good, but while connecting to call it automatically disconnects. That's all rest we can hear online musics.",Badlapur,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,Just go for it without any hesitation. It is super in this price range everything is good,Ranchi,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Nice Quality product. MUST BUY THIS..,Baidyabati,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific,Very good,Teegalpahad,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Fair,Good luck,Saran District,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,Best product and bass is super 👌,Deoband,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,It's very enjoyable bluetooth headset,Surat,2 months ago,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,It's really amazing product in minimum price. Battery backup is very good,Sikar District,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Good soundBass very goodBattery backup super 10 hours,Faridabad,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific,Excellent very nice product my friends is very happy battery backup 10 hours......... thanks Flipkart team,Kadungalloor,2 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Great product,Amazing bass excellent quality,Chinnachitakunta,3 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,Nice products,Bhagalpur District,3 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Go 4 it....,Basudebpur,3 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Awesome product at this price rangeI really loved it a lotI bought it just for Rs.484,Muzaffarpur,4 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,As per the price point the build and sound quality is much better..i loved it...,Vasai Virar,4 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,",nice product  this is awesome headphonevalue for money",Chennai,5 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Brilliant,Awesome quality 8 hours battery pick up awesome bass,Ratlam,5 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,It's fantastic product sound is very good,Hyderabad,5 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice song quality and super Bass quality this product is very nice,Phusro,5 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Nice song quality and super Bass quality this product is very nice,Phusro,5 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Wonderful,Value for money 👍👍👍,Khanna,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Value-for-money,Very good product,Kolkata,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,exlent products,Muttukuru,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,BEST Thank you U&i,Maldah District,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Nice,Bellary District,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Lovely think..yrrr,Gwalior,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Very nice products,Jammu,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,"No words , must buy it and enjoy the music , really great in this price",Pune,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Fabulous!,Good product very nice,Mettupalayam Coimbatore District,6 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,It's good product with affordable rate,Kolkata,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Exlent,Guntur District,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,good product,Mumbai,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,Good product nice quality,Jalgaon District,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Wonderful,Awesome product good sound,Guntur District,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Good product in this range.,Kota,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Mind-blowing purchase,It's a super product overallIt's build quality and sound quality is very satisfactoryAns it's a such a sweet productI am loving it,New Delhi,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,"Built quality is good. Sound quality and bass quality is awesome. Battery backup and bluetooth connectivity is nice. Light in weight and very comfortable to wear for a long time. Overall, a great bluetooth neckband earphones at this price.",New Delhi,7 months ago,1,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Terrible product,Third class product,Agartala,1 month ago,2,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Wonderful,Small charging cable in not working,Pune,1 month ago,2,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Waste of money!,"Wire Quality so poor look like 200 bluetooth headset.... Not deserve to 600 price,",Dalkhola,2 months ago,2,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Just wow!,Nyc product,Sikar District,2 months ago,2,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,Vey bad headphone dont buy this,Durgapur,4 days ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Not recommended at all,This product is all ways good but one problem it's not clear incoming and out going call not clear sound quality is very worst and I used only music ☹️,Karur District,11 days ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,Nice product Battery backup 22 hours only music btCalling and 16 hoursRS.599  good product so good quality,Madhepura,26 days ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Excellent,Good,Krishna,1 month ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Horrible,Not more than 1 month has lapsed and it is showing connectivity problem. The other party is able to listen voice. For music in middle the voice disappears,Mumbai,1 month ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Hated it!,Dont buy waste of money,Bengaluru,1 month ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Useless product,Volume buttons not working,Paravada Industrial Area,1 month ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Worst experience ever!,Useless,New Delhi,2 months ago,0,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Waste of money!,After one month one side not working,Kozhikode,2 months ago,0,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Hated it!,Very bad,Bangalore,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,Product worth the price and it's made & Manufactured in India too,Cuttack,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Bad quality,Calling and answering while passing not listening properly verry worst calling function,Udupi District,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Battery backup is amazing mice to good,Khagaria,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Useless product,Way to noisy no active noise cancellation poor mic,New Delhi,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,4,Really Nice,"Best quality Sound quality 8/10Bass quality 6/10 Battery backup 9/10All over 7/10,😎😎",Cuttack District,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Worst quality worst sound worst bass like local cheap quality this is my 5 star ratting is like zero,Chennai,2 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,Highly recommnded technically Mind blowing product in this cost 539 as compared to  boat JBL of more than 1000 rupees etc.    Bass +Low frequency and overall sound everthing just Simply Very very good and above all is battery backup Great more than full day No need to charge even on next day,New Delhi,3 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Waste of money!,Battery backup verry poor and after 2 month right side has not working. So I recommend please don't buy this products.,Janjgir Champa District,6 months ago,1,1
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Don't waste your money,Only 3 months usedNow one side not working...Warranty not givenVery bad product,Kancheepuram District,1 month ago,1,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Awesome  product,,6 months ago,1,2
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Bad quality,Base very bad,,6 months ago,1,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,2,Slightly disappointed,No so good this range,,7 months ago,1,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Hated it!,cheap,Gurgaon,7 months ago,1,3
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Does the job,Not working,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,Don't ever buy this. I side is already not working in 15 days,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Good,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Does the job,"I'm writting this review after 6 months of buying this earphone.It continuously worked for 4 months. After that it is not working nowBut battery backup is too good .If u want for temporary usage for some days ,u can buy diz",,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Must buy!,Wow nice. Very good battery backup. I am so happy wonderful,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Classy product,One'of best quality im so happy,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Best in the market!,Very Good product I loved it good sound quality,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Simply awesome,Good,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Super!,Very nice worth for money,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Very poor,I bought this in December month and now no sound coming in it. Within 2 and half months earphone damaged,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Awesome,Nice,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Unsatisfactory,Very bad,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,3,Does the job,Not working,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,Don't ever buy this. I side is already not working in 15 days,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Worth every penny,Good,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,good....,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Highly recommended,BASS AND SOUND IS SO LOUD AND LOVELYBEST quality IN THIS PRICE,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Did not meet expectations,Worst product after 1 month its not working .....plz don't waste your money on this stupid product,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Terrific purchase,Very beautiful,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,1,Utterly Disappointed,very bad,,Today,0,0
ACCFSKBJYWZKXGCP,U&I Titanic Series - Low Price Bluetooth Neckband Bluetooth Headset,5,Perfect product!,Good quality,,Today,0,0
